fire_id,year,lat_min,lat_max,lon_min,lon_max
fire_24462867,2020,40.15513353096571,41.085714064120296,-107.50198944234133,-106.01355478162722
fire_24332761,2020,35.91645268439732,36.918788233059665,-122.17011719837907,-121.1279832759362
fire_24332732,2020,36.841049130465514,37.8411418055847,-121.95415483996341,-120.90888325493242
fire_24103557,2020,36.277844542529955,37.25342974288217,-112.86667107718884,-111.58286774401915
fire_24461607,2020,38.0354555003281,39.03853790620746,-123.04843026507085,-122.03085798324148
fire_24103561,2020,35.47733490883657,36.47998995493989,-121.81504439515186,-120.77027373561444
fire_24462306,2020,44.501922419766835,45.519478653437524,-124.4356195349507,-123.42893811170157
fire_24332731,2020,37.284960374769,38.28704234416667,-120.8017179292556,-119.72155297709924
fire_23947000,2020,35.45076189744771,36.3759400242937,-105.13537697624832,-103.66261797760507
fire_24027566,2020,41.060085168934236,42.038936607011244,-113.98691674622567,-112.6859913619464
fire_24462764,2020,42.135674221894234,43.138823141187586,-122.42522898669796,-121.38303764565286
fire_24027580,2020,36.96652376306842,37.88067806612185,-104.18928101689832,-102.666792163322
fire_24333033,2020,39.123642790756264,40.06435913869142,-107.92146680199149,-106.46104913163873
fire_24461347,2020,41.41869285964505,42.423864625498936,-123.73742897002533,-122.7280156760049
fire_24332784,2020,34.524990681768685,35.509223474773535,-114.48097129325889,-113.25325171026878
fire_24462788,2020,41.734008896352584,42.71437010458171,-114.82928826715121,-113.5479868260129
fire_24695497,2020,38.0570345440446,39.056816140069884,-119.96259058940305,-118.85876112143498
fire_24191389,2020,35.80877072972248,36.79012051546095,-113.2122915736444,-111.94138886859484
fire_24191760,2020,36.49935418350716,37.47550182338882,-112.70419870056644,-111.41369128604299
fire_24191363,2020,39.3474003984996,40.34584682183811,-120.52529913189312,-119.43409936926052
fire_24332760,2020,35.97663618397446,36.981553028940155,-122.07798107133358,-121.03797442669607
fire_24461771,2020,33.83137364539191,34.828057216780905,-118.48837938160986,-117.3616380995613
fire_24695413,2020,39.31193709223591,40.316701621465164,-122.52731948371947,-121.49203786666834
fire_24191673,2020,47.281667581097565,48.28265955430872,-120.34869004635547,-119.220392879741
fire_24332798,2020,33.329884284911905,34.30504193454206,-111.33604217079244,-110.0411655920857
fire_24191395,2020,35.51255891595141,36.50939438453017,-118.03258397644835,-116.88633396861277
fire_24332776,2020,35.28069529714622,36.266186473202524,-114.40197515027725,-113.16742802724286
fire_24103560,2020,35.84343486214673,36.83450410575074,-116.17963952202044,-114.98464262237403
fire_24332995,2020,40.519083175071096,41.47069655964308,-109.96362694391594,-108.54483629922954
fire_24604463,2020,33.2214888438722,34.21962906449593,-118.25875888091454,-117.13035208776296
fire_24332939,2020,44.30449428040405,45.306090098501734,-122.65836270870217,-121.6239460966078
fire_24332925,2020,44.39560175325186,45.372393562731546,-114.05569840772992,-112.7185336898044
fire_24695557,2020,37.035416472324776,38.03734279001141,-119.78884235731248,-118.68631104709868
fire_24104628,2020,39.09833421986678,40.06923472296726,-112.85572232996809,-111.5409489809643
fire_24462610,2020,42.86573575632938,43.86803311319287,-123.44224407810182,-122.42751647717704
fire_24463190,2020,46.65395806591752,47.59858170913445,-110.55176455870655,-109.06009788312797
fire_24695627,2020,33.240329356882455,34.23805689952698,-118.22156262838396,-117.0924910269595
fire_24695584,2020,36.74177644903437,37.74059777318667,-119.80113000604328,-118.69936865821104
fire_24332872,2020,47.03524834627337,48.03177125278295,-119.36379116097856,-118.19724103059524
fire_24604783,2020,39.74270336735334,40.66984452309057,-106.71865335840184,-105.21864952079021
fire_24333006,2020,40.153996427210465,41.07732073262388,-106.59183654792668,-105.07894920044508
fire_24332969,2020,42.98215935078319,43.96704808817193,-115.4599953797535,-114.1862037151386
fire_24462753,2020,42.11464054393465,43.11478817908938,-121.1008912114212,-120.01938053409684
fire_24104644,2020,36.582753950524825,37.497067297862515,-104.1252161204299,-102.60867448398132
fire_24462033,2020,46.4212620613217,47.41189474771962,-118.0284906332136,-116.81686619200508
fire_24103581,2020,33.011678152231084,33.982846862807,-110.9925904637908,-109.69708402772909
fire_24191418,2020,33.52439222954392,34.523137226214274,-117.42377853506673,-116.27734644613801
fire_24191419,2020,33.550289038037384,34.52500165137886,-111.97559660334494,-110.6993301697836
fire_24462847,2020,40.261135764811925,41.18451639718153,-106.4293715904277,-104.91090626017463
fire_24463227,2020,41.36081648999634,42.285753917680694,-107.32368521145732,-105.81184195474498
fire_24461965,2020,47.20843185429839,48.208267468564515,-120.2483468197795,-119.11480604133077
fire_23757522,2020,39.89231418577374,40.81384098648012,-106.1159395930932,-104.59568201912496
fire_24333039,2020,38.95486093144403,39.90674486060007,-109.24411163589257,-107.82558044483659
fire_24604435,2020,36.9512895727951,37.95202323980249,-119.678710445226,-118.57188370397007
fire_24332880,2020,46.33952852383065,47.33957104408483,-121.1840447990945,-120.0925979530899
fire_24332796,2020,33.48467324760288,34.459860067992345,-111.80770660425418,-110.52278204448973
fire_24463211,2020,45.25502830866396,46.2129084298399,-111.63564354608678,-110.2055288523514
fire_24332647,2020,39.22481119482972,40.22527502262559,-121.72420184615062,-120.66550073101023
fire_24332923,2020,44.64446281667102,45.64573860597238,-121.94232448160218,-120.87936067570578
fire_24104857,2020,43.48197810848584,44.40182921011517,-107.1049127466228,-105.54676609549564
fire_24604676,2020,44.174367864750586,45.144822114249976,-113.615826296434,-112.26855907093716
fire_24191372,2020,36.90341631907648,37.890852932116175,-115.20829176612013,-113.98179672187864
fire_24695442,2020,38.72498547330574,39.72945759116946,-122.12138625605358,-121.07610617585713
fire_24191393,2020,35.67765193408148,36.680030043995636,-121.09112591465608,-120.02604414328054
fire_24695447,2020,38.681186240331776,39.68254028559465,-122.13916718902205,-121.09927191371975
fire_24103584,2020,32.92852328346631,33.92443965874043,-118.022157937495,-116.89162472772536
fire_24462604,2020,43.02937613569767,44.01177258880252,-115.77161230325154,-114.50689260901832
fire_24332783,2020,34.79395979427095,35.78639258626254,-116.17355443106132,-114.98847873861027
fire_24463188,2020,46.742995536860604,47.73715079132708,-118.05293133874177,-116.83836246106303
fire_24332746,2020,36.64253528119368,37.64318463918813,-122.7413048658452,-121.7177366589852
fire_24191376,2020,36.68796653323558,37.67559222990885,-115.21347204165372,-113.98693565404456
fire_24104631,2020,38.979332087481836,39.95420019955574,-112.88153625622449,-111.56918233936725
fire_24333270,2020,45.8453087902126,46.78088379535784,-109.1310966200337,-107.59738077731375
fire_24604426,2020,39.27585616361086,40.2773168634706,-120.49739209626553,-119.40242948158668
fire_24462243,2020,44.841729026033825,45.839492399102745,-119.71336781365544,-118.57329482828837
fire_24103582,2020,32.95573680149837,33.924154697768095,-109.9512173006268,-108.6307665312026
fire_24332779,2020,34.955236142551755,35.95369162657857,-119.0389370247601,-117.92197748117833
fire_24695963,2020,37.1669465954299,38.144313900574744,-113.31163586668322,-112.0314668179413
fire_24333000,2020,40.102571614757856,41.06701026995718,-111.27217769040735,-109.89856544685934
fire_24332791,2020,33.695321348715126,34.69529600740789,-118.46318548760775,-117.33798754999049
fire_24462335,2020,44.240128253840105,45.23341461779368,-117.36624588493721,-116.15066421803924
fire_24025610,2020,32.89491476250915,33.87026356027905,-111.93117498269248,-110.65884885024404
fire_24332592,2020,40.592582239620235,41.59490654224839,-120.62174964903258,-119.52806657923016
fire_24191402,2020,34.80825809961382,35.80531144233523,-119.19757098996394,-118.08899693281654
fire_24191933,2020,47.6567451017404,48.65587998024077,-119.60051683920716,-118.43866263788821
fire_24332989,2020,41.774748817546815,42.76316624482504,-115.89241252191059,-114.64406344912308
fire_24332793,2020,33.5476719677219,34.53265110029835,-113.16796891672793,-111.9191718115758
fire_24333287,2020,44.4476693074007,45.36570278262497,-107.27650115700492,-105.70359080013237
fire_24191741,2020,40.45340915845049,41.43632856218686,-114.94332869048596,-113.67468714917759
fire_24604754,2020,40.072857916099544,40.99573401248815,-106.2011509428307,-104.6807398349686
fire_24332704,2020,38.02356817045894,39.02149961158028,-120.1091939970657,-119.00803571903877
fire_24332787,2020,34.17693471168318,35.17669585597052,-119.10825343593744,-117.99556826668216
fire_24462912,2020,39.41097511151996,40.38196079741377,-112.43663305520033,-111.10868207710158
fire_24025599,2020,36.07056097795526,37.05573912253039,-114.46972995115739,-113.22930038924729
fire_24191756,2020,37.48201073339762,38.46763167331759,-114.64902019822127,-113.39979545442283
fire_24462212,2020,45.455394473590566,46.45608367595251,-122.58433761776378,-121.54642149829459
fire_24103545,2020,39.08848366169758,40.08924459573133,-120.42599776372504,-119.32881287186234
fire_24191384,2020,36.51329496650959,37.517024651114646,-121.97114596005173,-120.92645055193603
fire_24333012,2020,40.177949789291496,41.10100645142491,-106.38893533873646,-104.87247145217155
fire_24604731,2020,40.07680969496893,40.99866138344849,-106.18267464741052,-104.65773991255217
fire_24332785,2020,34.29759046826248,35.28030516740715,-113.85497682905955,-112.61228943602885
fire_24462691,2020,42.7039257714523,43.7056972850561,-122.63979873108758,-121.60989963331419
fire_24695756,2020,43.358860606213284,44.35625461472687,-119.04960252673764,-117.89618278803958
fire_24462819,2020,40.633800344100656,41.56124775631654,-107.03170928044247,-105.5231641354158
fire_24191360,2020,39.91926559468553,40.922496297894455,-121.33406062822333,-120.26707194548415
fire_24333026,2020,39.36632035038821,40.29506824288876,-106.761298223606,-105.2679685309033
fire_24333293,2020,41.202230901303345,42.09841307336552,-104.24766569717794,-102.64843902852573
fire_24025605,2020,33.69784683916464,34.67958118506267,-112.74443422421139,-111.48060160242075
fire_24604777,2020,39.856634671518044,40.824572500725765,-112.30227400593598,-110.96230817648079
fire_24104674,2020,33.10160758597334,34.05560567107602,-108.09845713291921,-106.7311466105914
fire_24332728,2020,37.43381380662712,38.43277177691338,-119.53885194142617,-118.4266942965682
fire_24103590,2020,32.87492615652112,33.873322848899775,-117.94911875956467,-116.81436515496888
fire_24332894,2020,46.01797038300013,47.02076228382163,-121.12677888051094,-120.03100615818951
fire_24695970,2020,37.0072554799617,37.98440921020688,-113.29434904079179,-112.0130925233908
fire_24332934,2020,44.305131787440956,45.291465449997574,-116.09548825115179,-114.83315889965066
fire_24191680,2020,46.29352967073008,47.29202558196832,-120.09979402661997,-118.96920363084995
fire_24461328,2020,41.436955418960686,42.44782794119681,-124.00246334729145,-122.99695990994687
fire_24604848,2020,35.758593316566284,36.69085463394508,-106.08299208405496,-104.62755428090324
fire_24604462,2020,33.41071771939935,34.40880083655772,-118.26056293095903,-117.133414426808
fire_24332764,2020,35.57353983502405,36.574364619282484,-121.98330145770527,-120.94356361612193
fire_24103571,2020,33.27034755037576,34.24582594716799,-111.99935705895561,-110.7245769654695
fire_24333255,2020,48.35962796150122,49.358034961991166,-120.13116941800625,-118.9887261660458
fire_24332608,2020,40.60007881114858,41.61015854690291,-123.89677915153739,-122.88898381755921
fire_24332768,2020,35.56863273654026,36.563665964684354,-118.16551963109966,-117.02429999900535
fire_24461421,2020,39.93454683334015,40.93795191307013,-123.12435459103109,-122.11054577833258
fire_24191411,2020,33.96727710788833,34.94716825527085,-112.63116307976819,-111.3652930594874
fire_24604832,2020,39.69288157778795,40.61403529277585,-106.08359262863438,-104.56452617357817
fire_24461320,2020,42.028859702670545,43.03251465077957,-123.20083303109041,-122.18216968827771
fire_24332619,2020,40.35893588273752,41.35972370504245,-120.14867979764684,-119.04309078311765
fire_24104639,2020,37.85927928490375,38.84377822233952,-114.83594668029495,-113.59025752618854
fire_24332700,2020,38.123071941624495,39.12341413051892,-122.74900304010292,-121.72169513906483
fire_24332803,2020,33.03580966490156,34.01206696599696,-111.5627069212378,-110.2797749700808
fire_24462882,2020,40.052023639803465,40.97693779542668,-106.46848549293922,-104.95640662917894
fire_24191979,2020,44.61848434747638,45.528464314362424,-106.54375349794718,-104.94483335706794
fire_25411825,2021,47.52579207912283,48.457854939427556,-109.34959061050058,-107.79745796477027
fire_25017384,2021,43.307262139316656,44.31232134407022,-121.60976700153871,-120.54241119352324
fire_25410960,2021,45.48359252632791,46.470266263153654,-116.6817611644878,-115.42463301250591
fire_25410445,2021,41.066518873596095,42.07623017970785,-123.86291686703993,-122.8564411890756
fire_25295089,2021,42.77865960583395,43.78192085692455,-123.17114847267537,-122.15338300744585
fire_25205354,2021,39.36186148242559,40.33047921068129,-111.88016342832672,-110.53276690339149
fire_25295923,2021,45.79078173794921,46.720695773958056,-108.48787978757984,-106.9308380639812
fire_25411013,2021,44.05941280612368,45.04186128226167,-115.83402965433233,-114.55948069697894
fire_25411821,2021,47.700239153931,48.69854820228474,-119.82264198917932,-118.66932135033937
fire_25410483,2021,40.800451139048086,41.809209915915794,-123.74832534696938,-122.74417495166233
fire_25411896,2021,45.182671461795096,46.11527954511583,-109.10029295763641,-107.57931894637657
fire_25548658,2021,45.6889430364734,46.65368891487372,-112.89615971299482,-111.50402554051546
fire_25294746,2021,38.22007282691174,39.2197654135206,-120.27274174170682,-119.17918052622137
fire_25205362,2021,39.26249963686494,40.21625085018228,-109.54183981407905,-108.13209973093228
fire_25295023,2021,45.37177473789569,46.364758853116044,-118.19333910223303,-116.99500939655856
fire_25295931,2021,45.35607341509868,46.28160229883438,-108.21368909260111,-106.65809186160799
fire_25204848,2021,35.70602568779309,36.70747667265973,-122.06038137862608,-121.01977980707134
fire_25295026,2021,45.36755098167217,46.34994635696015,-115.59802198979713,-114.31007930374956
fire_25205814,2021,44.72499577958612,45.66186663115127,-109.11307635375697,-107.60130672120827
fire_25204835,2021,37.1253256233155,38.10762636694066,-114.37717427954259,-113.12355662512863
fire_25411925,2021,41.06955216055155,41.963980910627775,-104.1581690768793,-102.55807388721144
fire_25295856,2021,47.10717685945181,48.03033760125438,-108.36383524722132,-106.77949234421247
fire_24935885,2021,36.17093772200753,37.17290536519374,-121.07506063053785,-120.00682044246273
fire_25204812,2021,41.21414099633198,42.21875866163167,-122.5541511582808,-121.52031158468435
fire_25295031,2021,45.04659127706393,46.03113284587924,-116.0207204026203,-114.74353840970382
fire_25295908,2021,46.01674711352421,46.94584367140401,-108.64107344560496,-107.08424890185968
fire_25295937,2021,45.31313192015329,46.23454366547826,-107.64569368010407,-106.07262943175026
fire_25294692,2021,40.21933397010916,41.22485884816831,-123.75511499652411,-122.74646572925614
fire_25411748,2021,48.2623336458707,49.26267970767064,-120.29327955213247,-119.16146301070864
fire_25017306,2021,45.79475812231405,46.78507115105509,-116.94093008269103,-115.69492503545516
fire_25295831,2021,47.85968213347851,48.85617414907395,-119.0858007406352,-117.90386645331692
fire_25295804,2021,48.27950198503153,49.25683534443986,-115.11381702921553,-113.7708790498494
fire_25295073,2021,43.928797724677636,44.93034418561059,-121.9504187096994,-120.8916068136369
fire_25295099,2021,42.118492552918326,43.12042053947191,-121.6043003998099,-120.53997126874997
fire_25205259,2021,44.57033460318719,45.57517095690392,-121.95783730871148,-120.89643862552903
fire_25411910,2021,45.040545601083245,45.98680558130531,-110.38335883418549,-108.91083621801322
fire_25295927,2021,45.69268601255358,46.64658682005893,-111.03525165221477,-109.57658638302655
fire_25204815,2021,40.971589824549696,41.97506760700492,-122.78755054595634,-121.76132512650749
fire_25205312,2021,40.18209967295027,41.11283803533693,-107.47817898354833,-105.99302065985718
fire_25204820,2021,40.41091824464394,41.41524658617191,-122.86887985171533,-121.8438143003145
fire_25017416,2021,42.123980666233614,43.12432685491644,-121.79018541580746,-120.7288163817606
fire_25295852,2021,47.18190990533075,48.16486260568442,-115.93751482328962,-114.64176645089894
fire_25410746,2021,35.19417682050599,36.189919219308806,-119.11379078227752,-117.99837891821052
fire_25410700,2021,38.2017662041479,39.204022553193006,-120.85578267941159,-119.77482041588188
fire_25410858,2021,46.312317725650985,47.31379198629573,-121.65738355012242,-120.58029952082109
fire_25205387,2021,38.984028352555775,39.92049731525723,-107.45737960753951,-105.9911543797239
fire_24935867,2021,37.43602253334353,38.435775852171936,-120.57692739644122,-119.49148934821919
fire_25138942,2021,32.98093118485514,33.942592110094715,-108.73726379583697,-107.38540739050286
fire_25295956,2021,44.24639783585381,45.209250801269185,-112.29897528121887,-110.90444685951694
fire_25205306,2021,40.22917025386298,41.161910795843816,-107.4540160241959,-105.9621629490953
fire_25639187,2021,33.99282953973819,34.99498171018548,-120.63845738537319,-119.56673400445659
fire_25205295,2021,40.51033798536155,41.46004456026354,-109.65670863899162,-108.22958453704044
fire_25295941,2021,45.15391473630604,46.13258388880595,-114.43309621221445,-113.10109641796957
fire_25294989,2021,45.86392724504053,46.8550603366213,-117.79345943070767,-116.5762040207546
fire_25205363,2021,39.259264108733376,40.22689718196802,-111.58913989637871,-110.23592975950004
fire_25548700,2021,42.14069718948033,43.030961851539594,-104.25201018551367,-102.63216471345388
fire_24935874,2021,37.34545931387281,38.347395527811976,-120.4486258748066,-119.36278528355406
fire_25294706,2021,39.771697970010365,40.77427732895349,-123.41304978132885,-122.39713009040577
fire_25205462,2021,37.97362904894155,38.930336756061884,-109.99288682564215,-108.60818150533832
fire_25411915,2021,44.4865471434075,45.41912855971061,-108.51074309579697,-106.9828216372364
fire_25410659,2021,39.6981097520994,40.70146146912731,-121.0201216450553,-119.938839677687
fire_25204869,2021,33.91237630206952,34.89114250818118,-112.30735254105419,-111.03512522681064
fire_25088018,2021,47.18071959793659,48.052533622221986,-104.16820602171653,-102.42963998325409
fire_25295862,2021,46.70210821258112,47.68479211098294,-116.15278164950693,-114.8693483561026
fire_25294691,2021,40.53762849181826,41.542056542010386,-123.6346918399424,-122.62833667552962
fire_25411777,2021,48.087910923477466,49.0886794002066,-120.33770497400083,-119.20574049880366
fire_25410985,2021,44.76099188678887,45.74419108579029,-115.66683974792394,-114.38116023448107
fire_25410996,2021,44.381730388664124,45.38557168288958,-122.54022372569264,-121.5022633678903
fire_25294983,2021,46.21354106350099,47.21412874487506,-120.92080463339666,-119.81715135764783
fire_25205336,2021,39.66780545196409,40.60310758108231,-107.4751308442398,-105.99903729932089
fire_25411057,2021,42.99145750697666,43.99436149259261,-123.1349367954039,-122.11763040398093
fire_25410444,2021,41.05807173750839,42.06129969502134,-122.40347182889695,-121.36534675789204
fire_25294757,2021,35.70909383929473,36.69401897561146,-114.4095573457805,-113.17120192083888
fire_25295857,2021,47.026391778937885,47.96776000733408,-110.40470725114785,-108.89851202679367
fire_25548063,2021,36.02272869970417,37.02255334164367,-119.24397236018763,-118.12528131304525
fire_25548446,2021,41.887102948789256,42.886545447316884,-121.02629181035086,-119.9431579329342
fire_25410907,2021,45.769705898839774,46.75790899389264,-116.78929342360064,-115.53648666479357
fire_25294999,2021,45.67058690056177,46.66756322311721,-118.23517455519521,-117.03989788203168
fire_25205255,2021,44.953389751409794,45.95688293756407,-121.49453341984419,-120.41746181297128
fire_25639646,2021,46.7074011710166,47.64969160517515,-110.2739168848562,-108.76568663203109
fire_25411795,2021,47.93114374646511,48.9266762867607,-119.00507793934639,-117.81984252933614
fire_25295127,2021,40.24409359965578,41.17879043274513,-107.53820785805482,-106.05107410592466
fire_25088019,2021,47.12021096603428,47.98293396209029,-103.46939487367317,-101.70783841316012
fire_25547912,2021,41.17154171635035,42.17254705945009,-122.17892070914867,-121.1309397058792
fire_25410883,2021,46.054504914931975,47.043692933733716,-117.13067090504802,-115.88671851224217
fire_25295843,2021,47.638431590672425,48.63587203584721,-119.44192484840937,-118.27752330174373
fire_25295808,2021,48.16356248488742,49.16497465589156,-120.71710251032124,-119.59610643350491
fire_25204868,2021,34.00369147440975,34.976481746472295,-111.25955027111621,-109.95886530649531
fire_25411893,2021,45.32893097488041,46.298208529579504,-113.8226198961689,-112.46671083297818
fire_25548074,2021,35.47914464089649,36.47845906532063,-119.14967051973127,-118.03421190565763
fire_25547988,2021,40.21823583032495,41.21853390148865,-122.79432904693041,-121.76676136197717
fire_25295951,2021,44.77382740823759,45.69384341321512,-107.53203658486483,-105.96631599065427
fire_25084892,2021,32.9365829019782,33.883659156956554,-106.53430571796981,-105.1329592708673
fire_25295816,2021,48.088081496022426,49.07211243705353,-116.5293269273438,-115.24538421213954
fire_25294714,2021,39.706359536436565,40.70866396916105,-121.5841489914261,-120.51996879333544
fire_25639315,2021,39.412643838123614,40.385218186004614,-112.34519629069284,-111.01122488275335
fire_25138947,2021,32.712208125100915,33.678379463517395,-109.13285297660526,-107.79773954975272
fire_25410972,2021,45.04599327347332,46.0326524466566,-116.40650639434658,-115.14566873936836
fire_25205260,2021,44.343395104908424,45.34456405754564,-121.57609639933,-120.50769757485705
fire_25410845,2021,47.45784838519045,48.45775342787798,-120.86725133153868,-119.76038343750697
fire_25411006,2021,44.20458273942844,45.18848594728774,-115.67558606488538,-114.39922744377861
fire_25410735,2021,35.805302112637015,36.80727083865884,-119.10078750883578,-117.98361061264097
fire_25086466,2021,46.702669543657834,47.578481590475555,-104.44972047529001,-102.73493782914008
fire_25204897,2021,32.99368761164264,33.95971719477593,-110.02498633879952,-108.7049045865292
fire_25294977,2021,46.93056791027214,47.9315757879271,-120.65181424768218,-119.53733031719293
fire_25295902,2021,46.05629396954735,47.01556259920911,-111.98449479232819,-110.55066036600425
fire_25204858,2021,35.0295055945971,36.004599339639846,-112.43599240899412,-111.15598815095483
fire_25086458,2021,47.643016982176924,48.53495351675874,-105.71403302881492,-104.02063068075792
fire_25411134,2021,41.72988489205661,42.733587919671145,-121.11677895246955,-120.03313707323481
fire_25411093,2021,42.59611417027769,43.5969122007971,-123.26663757372445,-122.2535466283496
fire_25295966,2021,41.25674360892624,42.163961811889436,-105.25539774136988,-103.68425451735536
fire_25548269,2021,45.368955176818574,46.349570505049215,-115.51641763485316,-114.21748297929196
fire_25411029,2021,43.63181825797862,44.627489316146054,-118.93877806429158,-117.77313801659015
fire_25294754,2021,36.83005170114422,37.8313853869332,-120.36916153249582,-119.28181615924947
fire_25295081,2021,43.46764181710583,44.47196243334268,-122.9320043185295,-121.90772643579804
fire_25205245,2021,45.980215017246046,46.97737936676532,-119.09949465548362,-117.93266615906674
fire_25411889,2021,45.27406528839311,46.18830431044,-107.29279006767126,-105.70714364006533
fire_25411827,2021,47.43235846179596,48.4263853547803,-118.31185787799205,-117.10517088935403
fire_25205936,2021,43.773004083061316,44.729089566634364,-111.46741123558618,-110.04981991562661
fire_25204859,2021,34.52668795314172,35.50597096301459,-112.64686074891668,-111.37858785135263
fire_25017323,2021,45.73586840892736,46.726377897321775,-116.97625068134558,-115.72744578306913
fire_25295938,2021,45.28647193571386,46.25996108152266,-113.88213855194793,-112.52769087265858
fire_25294991,2021,45.724404588494814,46.71803775415104,-117.9944344664724,-116.78398881704969
fire_25205954,2021,43.648148888730255,44.60106074460515,-111.07814617631367,-109.64881276524702
fire_25294687,2021,40.636663822284405,41.63894033210863,-123.39616010909006,-122.380135481747
fire_25294984,2021,46.22567451491348,47.22122179111775,-118.97512760531019,-117.80041604317877
fire_25411102,2021,42.41031490718829,43.41468033756612,-123.28863628669588,-122.26968486045459
fire_25411897,2021,45.18529981695099,46.104895113764286,-107.55195484313234,-105.97733430376971
fire_25295909,2021,45.98283211984966,46.964817727282934,-115.15760456875519,-113.84019985833058
fire_25295869,2021,46.6314738482744,47.590082849153774,-112.38187190224694,-110.95276585750594
fire_25410727,2021,36.80534385879156,37.79579440013601,-116.73688912494568,-115.55267521797123
fire_25205956,2021,43.61721031892993,44.57398937048528,-111.29795817370692,-109.87709095447678
fire_24936357,2021,35.87231309919599,36.814414073165366,-106.93606075356229,-105.50585415159554
fire_25295057,2021,44.67849569611524,45.656461617869375,-115.04332673753599,-113.73991145591947
fire_25138935,2021,33.610030378434395,34.59264760156956,-113.02417500174619,-111.76893583768955
fire_25411739,2021,48.28714191736267,49.28096148846788,-118.86104225017951,-117.66922676611163
fire_25411905,2021,45.09124382544995,46.06815672632764,-114.5426251127679,-113.21462766968595
fire_25138926,2021,36.57606424462421,37.56992999948528,-117.00241720608017,-115.82537519272843
fire_25205788,2021,45.88004916169949,46.83713127550362,-111.84087855124288,-110.40538703314338
fire_25205247,2021,45.48778903441474,46.480981490610766,-117.68914310539725,-116.46905221302612
fire_25205827,2021,44.60123412799926,45.546694577398306,-109.93699959057942,-108.45601546971835
fire_25295855,2021,47.12691488574379,48.11560491079869,-116.60771558331648,-115.33578894345861
fire_25548678,2021,45.08537443003993,46.06025553946088,-114.41959699035829,-113.08505229889624
fire_25548047,2021,36.074438785901265,37.07264729461363,-119.3871824142227,-118.2780080787864
fire_25410438,2021,42.40569078564911,43.412931108148086,-123.60760989696648,-122.59856939507817
fire_25294976,2021,47.01993175837173,48.0202753323705,-120.90943306300214,-119.80300607531187
fire_25295877,2021,46.514483673951716,47.46697356737598,-111.59744268745554,-110.14344656882066
fire_25294735,2021,39.43580750470478,40.43624244335955,-120.71822776034901,-119.63264856714373
fire_25411738,2021,48.27927887084494,49.27906150724398,-119.65542142930349,-118.49482275944258
fire_25295934,2021,45.2975287958752,46.272213506304,-113.72727236971,-112.36945462093146
fire_25204900,2021,32.76260386284136,33.73858719863054,-111.47514929083881,-110.19663461511993
fire_25548182,2021,46.43788388019011,47.44008329863822,-121.71776367445491,-120.64912003339886
fire_25295818,2021,48.01265566666924,49.013260175089044,-120.94503824646358,-119.83730188129678
fire_25295837,2021,47.83912834672419,48.827433038571975,-116.85132300335955,-115.58013720572443
fire_25294998,2021,45.536172130584546,46.52597164962223,-117.42999796783903,-116.19950829445368
fire_25204877,2021,33.67286922665765,34.653067800240436,-112.84795167215114,-111.58997937960851
